,AR-SLu,AT-Neu,AU-ASM,AU-Ade,AU-Cpr,AU-Cum,AU-DaP,AU-DaS,AU-Dry,AU-Emr,AU-Fog,AU-GWW,AU-Gin,AU-How,AU-Lox,AU-RDF,AU-Rig,AU-Rob,AU-Stp,AU-TTE,AU-Tum,AU-Wac,AU-Whr,AU-Wom,AU-Ync,BE-Bra,BE-Lon,BE-Vie,BR-Sa3,CA-Gro,CA-Obs,CA-Qfo,CA-SF1,CA-SF2,CA-SF3,CA-TP1,CA-TP2,CA-TP3,CA-TP4,CA-TPD,CH-Cha,CH-Dav,CH-Fru,CN-Cng,CN-Du2,CN-Du3,CN-HaM,CZ-wet,DE-Geb,DE-Gri,DE-Hai,DE-Kli,DE-Lkb,DE-Lnf,DE-Obe,DE-RuR,DE-RuS,DE-Seh,DE-SfN,DE-Tha,DE-Zrk,DK-Eng,DK-Fou,DK-Sor,ES-Amo,ES-LJu,ES-LgS,FI-Hyy,FI-Jok,FI-Let,FI-Lom,FI-Sod,FR-Gri,FR-LBr,FR-Pue,GH-Ank,GL-ZaF,IT-BCi,IT-CA1,IT-CA2,IT-CA3,IT-Col,IT-Cp2,IT-Cpz,IT-Isp,IT-Lav,IT-MBo,IT-Noe,IT-PT1,IT-Ren,IT-Ro2,IT-SR2,IT-SRo,IT-Tor,MY-PSO,NL-Hor,NL-Loo,RU-Cok,RU-Fyo,RU-Ha1,RU-SkP,RU-Tks,RU-Vrk,SD-Dem,SJ-Adv,SN-Dhr,US-AR1,US-AR2,US-ARM,US-ARb,US-ARc,US-Atq,US-Blo,US-CRT,US-Cop,US-GBT,US-GLE,US-Goo,US-IB2,US-Ivo,US-KS1,US-KS2,US-LWW,US-Lin,US-Los,US-MMS,US-Me1,US-Me2,US-Me4,US-Me5,US-NR1,US-Ne1,US-Ne2,US-Ne3,US-Oho,US-Prr,
rmse_test,4.42867681,2.190147285,1.200321194,1.015910074,1.385486027,1.614711961,1.074916357,1.499985158,1.259405756,1.141210782,3.89812368,1.317191264,1.317059015,1.191593829,3.709794227,1.265679762,1.577220509,1.69601325,1.152292677,1.268424096,2.501606116,5.347746326,1.290204869,1.988755425,0.942538695,1.747187363,2.706586186,1.604090055,1.513712454,0.911030337,1.044803551,0.749028373,2.53548532,2.182213784,1.703616559,1.374248811,2.65192904,1.38096737,1.487354731,1.415745967,2.911471533,1.94346118,2.063741842,0.793197195,1.894929864,1.307395723,1.391566639,1.512448675,1.640092717,1.596105375,2.687312349,2.603343117,2.758042766,2.044206904,1.147576282,1.562013403,2.649500798,2.185339155,1.776399533,1.739152429,3.288259647,1.529759255,2.05565725,2.185228156,1.707771983,1.42840294,1.08774893,0.789126117,2.168294379,1.371036024,0.9014089,0.901958952,2.603942284,1.464918504,1.439364169,2.598439166,1.800398371,3.116775531,1.787069584,2.427901504,1.91820632,3.157354806,2.125939168,1.587069588,2.829686129,4.645847676,2.222195614,1.435230759,3.314811713,2.021589574,2.439022909,1.423843489,2.017049651,1.819484588,2.216011949,2.119662617,1.588309605,1.056383492,1.681801229,1.371506735,0.834118308,0.928955054,1.056852913,1.969575987,1.258376523,4.845160631,1.282951394,1.327631193,1.432495957,0.954163732,0.898016705,0.960096964,2.610817836,3.064472261,0.748526743,1.662286723,1.294505078,1.379797597,2.13054733,1.075268717,1.817002135,1.700200832,1.111979666,1.458739625,2.015376904,1.663355944,2.139635348,1.786718638,3.770172139,2.198063638,1.151038536,1.673166949,1.981956567,1.933166606,2.013178927,0.913370605,1.662821333
corr_test,0.188090466,0.507524359,0.211950783,0.77467267,-0.085434949,-0.035624557,0.838836492,0.217172359,0.387177969,0.188706996,0.210889223,0.007742015,0.241187155,0.598822222,0.846446664,0.742297195,0.500885347,0.466311851,0.491818957,0.285717167,-0.019109463,-0.025143404,0.516229776,0.429861009,0.076336682,0.531437057,0.668773226,0.784749208,0.389510408,0.726302635,0.615204478,0.624261849,0.1476004,0.034291769,0.436477583,0.397034983,0.449737936,0.668761429,0.660875237,0.811428987,0.022884471,0.516072684,0.509381724,0.812228606,-0.229878225,0.094525179,0.821889288,0.355633112,0.815840428,0.255118423,0.765106794,0.464421024,0.243552337,0.861937292,0.823626111,0.502743893,0.72411063,0.754934633,0.520739371,0.758276768,0.494785939,0.699900208,0.158960376,0.638004958,0.009448743,0.33957722,0.00108956,0.878278005,0.469852948,0.529592061,0.616069827,0.703326807,0.692805179,0.610152185,0.497201431,-0.046253349,-0.747288138,0.613490054,0.767741913,0.19283876,0.611699237,0.526411806,0.564769568,0.421536213,0.414641176,0.743126772,0.6019936,0.175270737,0.434642335,0.555843722,0.713985082,0.305934391,0.457535603,0.622177762,-0.098991688,0.656130987,0.434598002,0.511581344,0.521737993,0.26592825,0.708097503,0.501718059,0.477618913,0.36023417,0.589118417,0.613892424,0.549958725,0.014511595,0.531752938,0.900052591,0.873393214,-0.046435908,-0.056916787,0.443828089,0.265464683,0.345819322,0.406137849,0.472893084,0.681119565,0.586539364,-0.952798115,-0.053389411,0.717353113,-0.070322936,0.356119156,0.820471526,-0.001251147,0.265774282,0.162140513,0.365042272,0.751225069,0.92668446,0.883009414,0.829888554,0.811984384,0.305274109,0.499043389
