,AR-SLu,AT-Neu,AU-ASM,AU-Ade,AU-Cpr,AU-Cum,AU-DaP,AU-DaS,AU-Dry,AU-Emr,AU-Fog,AU-GWW,AU-Gin,AU-How,AU-Lox,AU-RDF,AU-Rig,AU-Rob,AU-Stp,AU-TTE,AU-Tum,AU-Wac,AU-Whr,AU-Wom,AU-Ync,BE-Bra,BE-Lon,BE-Vie,BR-Sa3,CA-Gro,CA-Obs,CA-Qfo,CA-SF1,CA-SF2,CA-SF3,CA-TP1,CA-TP2,CA-TP3,CA-TP4,CA-TPD,CH-Cha,CH-Dav,CH-Fru,CN-Cng,CN-Du2,CN-Du3,CN-HaM,CZ-wet,DE-Geb,DE-Gri,DE-Hai,DE-Kli,DE-Lkb,DE-Lnf,DE-Obe,DE-RuR,DE-RuS,DE-Seh,DE-SfN,DE-Tha,DE-Zrk,DK-Eng,DK-Fou,DK-Sor,ES-Amo,ES-LJu,ES-LgS,FI-Hyy,FI-Jok,FI-Let,FI-Lom,FI-Sod,FR-Gri,FR-LBr,FR-Pue,GH-Ank,GL-ZaF,IT-BCi,IT-CA1,IT-CA2,IT-CA3,IT-Col,IT-Cp2,IT-Cpz,IT-Isp,IT-Lav,IT-MBo,IT-Noe,IT-PT1,IT-Ren,IT-Ro2,IT-SR2,IT-SRo,IT-Tor,MY-PSO,NL-Hor,NL-Loo,RU-Cok,RU-Fyo,RU-Ha1,RU-SkP,RU-Tks,RU-Vrk,SD-Dem,SJ-Adv,SN-Dhr,US-AR1,US-AR2,US-ARM,US-ARb,US-ARc,US-Atq,US-Blo,US-CRT,US-Cop,US-GBT,US-GLE,US-Goo,US-IB2,US-Ivo,US-KS1,US-KS2,US-LWW,US-Lin,US-Los,US-MMS,US-Me1,US-Me2,US-Me4,US-Me5,US-NR1,US-Ne1,US-Ne2,US-Ne3,US-Oho,US-Prr,
rmse_test,5.216414749,2.277078057,1.303387666,1.19560849,0.784568275,1.400731456,1.095918142,1.306247556,1.236648506,0.906552574,2.996891389,0.951042511,1.672529267,1.207496113,5.089319952,1.600425472,1.515837097,1.576936089,0.897963767,0.822488321,2.343377486,4.863328732,1.845648551,1.816631657,1.104504738,1.758282752,2.667290512,1.716046138,2.013425876,0.930701633,1.226268874,0.811048998,2.138894306,1.979784822,1.579165757,1.161236167,2.640952305,1.312552647,1.232126616,1.887900089,3.028591552,2.167608294,2.24656439,0.904508747,1.572642153,1.284468626,1.693148293,1.65473208,1.598258086,1.271196024,2.519263937,2.601796296,2.522126104,2.252652801,1.286402152,2.421735133,2.764706564,2.7381006,1.659257434,1.600226764,3.16630812,1.024886231,1.355172754,2.536878054,1.770211518,1.801354066,1.320391394,0.707563744,2.011926895,1.238778609,0.979084288,1.296179298,2.373437973,1.474622505,1.475217199,2.176699615,0.766026488,3.410004643,1.577127425,2.101612508,1.97381831,3.273464877,2.128926962,1.54522791,2.227654535,4.355319174,2.315872591,1.796626067,2.670888309,1.918527475,2.75717049,1.517148984,1.698414074,1.861084602,2.153553113,2.354530552,1.478129336,1.089774923,1.665835597,1.2179182,1.091667972,0.917314755,1.150988026,2.91878416,1.458549986,3.045707097,1.473223419,1.202378816,1.482129187,1.130118134,0.980612211,0.74169928,2.350910408,3.071649981,1.11943927,1.569485348,1.426794214,1.439577571,2.424507248,0.658144697,1.073834919,1.684284267,1.266531707,1.425196621,1.596541564,1.862382688,2.55198447,1.925507944,3.66394282,2.031538511,1.356767105,1.648658176,2.239108475,2.175589315,2.105006291,0.852480239,1.651695128
corr_test,-0.121710306,0.627007007,0.285504235,0.641974653,0.280537747,-0.265606058,0.813697771,0.274454614,0.459579423,0.445508506,0.21674061,-0.188169069,0.298698514,0.516619355,0.818923426,0.447554925,0.545216318,0.483598253,0.643641698,0.083924381,-0.030310076,-0.144408239,-0.035166837,0.47206482,-0.044590581,0.509737521,0.670991416,0.714114608,0.321342888,0.78274571,0.288487741,0.751281408,0.214878832,0.077219173,0.340171106,0.522461661,0.464434746,0.664536925,0.746006527,0.622544926,0.083798284,0.571097042,0.345573587,0.677894953,-0.048593268,0.299668914,0.764228698,0.369737355,0.826658827,0.493427442,0.825597052,0.519111064,0.213978102,0.849392524,0.774926412,0.372784067,0.662771831,0.686476123,0.49157481,0.738615943,0.433846797,0.753275517,0.324690947,0.497649851,-0.288869728,-0.095181316,0.794164942,0.908442337,0.545483232,0.634581792,0.556192613,0.591903121,0.748683408,0.64113458,0.449582128,0.205737808,0.832819084,0.488519876,0.791768873,0.40456205,0.456507299,0.479344233,0.504399749,0.418298099,0.596048594,0.76373439,0.725782259,-0.171820255,0.479258625,0.598603629,0.54129117,0.310223863,0.542689078,0.697746151,0.05298893,0.589418321,0.431596264,0.53062475,0.530354461,0.295638094,0.589024106,0.230104014,0.251949464,0.227547325,0.012612502,0.683854857,0.416262736,0.155359132,0.490020721,0.83818189,0.815300701,0.483545511,0.223082028,0.517324081,-0.055984957,0.283142174,0.469408602,0.370222496,0.733937539,0.621843803,-0.992129014,0.135559183,0.383635842,0.023064169,0.575629931,0.768369784,-0.013044435,0.276094851,0.144821051,0.650599571,0.42013311,0.927197299,0.840126126,0.770888389,0.817753886,0.437620333,0.486059064
